MONTH,DAY,DAY_OF_WEEK,BIKE_NUMBER,ORIGIN_POINT_CODE,DESTINATION_POINT_CODE,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,BIKING_TIME,NE_Traffic,N_Traffic,E_Traffic,SE_Traffic,S_Traffic,SW_Traffic,W_Traffic,NW_Traffic,Importance?
1,1,4,202,HNL,ITO,600,553,-7,53,NE_Normal,North_Abnormal,East_Abnormal,SE_Abnormal,South_Abnormal,SW_normal,West_Abnormal,NW_normal,Important
1,1,4,7379,SLC,CDC,815,804,-11,62,NE_Normal,North_normal,East_Abnormal,SE_Abnormal,South_Abnormal,SW_normal,West_normal,NW_Abnormal,Normal
1,1,4,366,BNA,LAX,850,849,-1,17,NE_Normal,North_normal,East_normal,SE_Abnormal,South_normal,SW_Abnormal,West_Abnormal,NW_Abnormal,Normal
1,1,4,4390,CLE,IAD,603,558,-5,16,NE_Normal,North_normal,East_normal,SE_normal,South_normal,SW_Abnormal,West_Abnormal,NW_normal,Normal
1,1,4,6360,DEN,MTJ,809,801,-8,73,NE_Abnormal,North_normal,East_Abnormal,SE_Abnormal,South_normal,SW_normal,West_Abnormal,NW_Abnormal,Important
1,1,4,1477,ORD,ATL,825,827,2,78,NE_Abnormal,North_normal,East_Abnormal,SE_Abnormal,South_normal,SW_Abnormal,West_normal,NW_normal,Normal
1,1,4,5632,SBA,SFO,700,656,-4,31,NE_Abnormal,North_normal,East_Abnormal,SE_Abnormal,South_normal,SW_Abnormal,West_normal,NW_Abnormal,Important
1,1,4,1782,SMF,LAS,840,843,3,47,NE_Abnormal,North_Abnormal,East_Abnormal,SE_normal,South_Abnormal,SW_normal,West_normal,NW_Abnormal,Important
1,1,4,4700,DFW,SLC,815,811,-4,19,NE_Abnormal,North_normal,East_Abnormal,SE_normal,South_normal,SW_normal,West_Abnormal,NW_normal,Normal
1,1,4,137,DCA,DFW,730,728,-2,36,NE_Abnormal,North_Abnormal,East_normal,SE_normal,South_Abnormal,SW_normal,West_normal,NW_normal,Normal
1,1,4,399,ISP,BWI,810,807,-3,56,NE_Normal,North_Abnormal,East_Abnormal,SE_Abnormal,South_normal,SW_normal,West_Abnormal,NW_Abnormal,Important
1,1,4,6527,EUG,SFO,805,754,-11,69,NE_Abnormal,North_normal,East_Abnormal,SE_normal,South_Abnormal,SW_Abnormal,West_Abnormal,NW_Abnormal,Important
1,1,4,3047,TYS,ORD,755,1151,236,26,NE_Abnormal,North_normal,East_normal,SE_Abnormal,South_Abnormal,SW_normal,West_Abnormal,NW_normal,Normal
1,1,4,1789,PHX,CLT,615,629,14,17,NE_Abnormal,North_Abnormal,East_normal,SE_normal,South_Abnormal,SW_Abnormal,West_normal,NW_normal,Normal
1,1,4,1990,SJU,EWR,206,152,-14,62,NE_Abnormal,North_Abnormal,East_Abnormal,SE_Abnormal,South_normal,SW_normal,West_normal,NW_normal,Normal
1,1,4,1482,SFO,DFW,710,703,-7,29,NE_Normal,North_Abnormal,East_Abnormal,SE_Abnormal,South_normal,SW_normal,West_normal,NW_Abnormal,Normal
1,1,4,898,SFO,JFK,850,847,-3,15,NE_Abnormal,North_Abnormal,East_normal,SE_Abnormal,South_Abnormal,SW_normal,West_normal,NW_normal,Normal
1,1,4,204,DFW,IAH,654,653,-1,53,NE_Abnormal,North_normal,East_normal,SE_Abnormal,South_Abnormal,SW_normal,West_normal,NW_normal,Normal
1,1,4,1853,ATL,PHX,745,740,-5,65,NE_Normal,North_Abnormal,East_Abnormal,SE_normal,South_Abnormal,SW_Abnormal,West_Abnormal,NW_Abnormal,Important
1,1,4,407,SJC,PDX,900,915,15,56,NE_Abnormal,North_normal,East_Abnormal,SE_Abnormal,South_normal,SW_normal,West_normal,NW_normal,Normal
1,1,4,3551,ORF,MIA,610,605,-5,56,NE_Abnormal,North_Abnormal,East_Abnormal,SE_normal,South_normal,SW_Abnormal,West_Abnormal,NW_Abnormal,Important
1,1,4,4712,ORD,MSP,900,1156,176,71,NE_Abnormal,North_normal,East_normal,SE_normal,South_normal,SW_Abnormal,West_Abnormal,NW_normal,Normal
1,1,4,2511,MDW,DAL,700,703,3,70,NE_Abnormal,North_normal,East_normal,SE_Abnormal,South_Abnormal,SW_normal,West_Abnormal,NW_normal,Normal
1,1,4,1024,MCO,DCA,855,850,-5,82,NE_Normal,North_Abnormal,East_Abnormal,SE_Abnormal,South_normal,SW_normal,West_normal,NW_normal,Normal
1,1,4,1198,BOS,ORD,600,557,-3,67,NE_Normal,North_Abnormal,East_normal,SE_Abnormal,South_Abnormal,SW_normal,West_normal,NW_Abnormal,Normal
1,1,4,2560,BWI,SLC,730,722,-8,81,NE_Abnormal,North_normal,East_Abnormal,SE_Abnormal,South_Abnormal,SW_Abnormal,West_Abnormal,NW_normal,Important
1,1,4,1411,LIT,DFW,600,555,-5,65,NE_Normal,North_normal,East_normal,SE_Abnormal,South_Abnormal,SW_normal,West_normal,NW_Abnormal,Normal
1,1,4,1804,DTW,FLL,735,733,-2,63,NE_Normal,North_Abnormal,East_Abnormal,SE_normal,South_normal,SW_Abnormal,West_normal,NW_normal,Normal
1,1,4,150,CMH,STL,905,900,-5,23,NE_Normal,North_normal,East_normal,SE_Abnormal,South_Abnormal,SW_normal,West_Abnormal,NW_Abnormal,Normal
1,1,4,2122,PHX,DTW,830,913,43,32,NE_Abnormal,North_Abnormal,East_normal,SE_normal,South_normal,SW_Abnormal,West_normal,NW_normal,Normal
1,1,4,2973,GRR,DFW,650,,,41,NE_Abnormal,North_normal,East_Abnormal,SE_Abnormal,South_normal,SW_Abnormal,West_Abnormal,NW_normal,Important
1,1,4,4537,EWR,MEM,814,825,11,51,NE_Normal,North_normal,East_normal,SE_normal,South_normal,SW_normal,West_normal,NW_Abnormal,Normal
1,1,4,1758,BZN,ATL,800,757,-3,77,NE_Abnormal,North_normal,East_normal,SE_Abnormal,South_normal,SW_normal,West_Abnormal,NW_normal,Normal
1,1,4,4762,PSP,SLC,620,630,10,54,NE_Abnormal,North_Abnormal,East_Abnormal,SE_Abnormal,South_Abnormal,SW_Abnormal,West_normal,NW_Abnormal,Important
1,1,4,123,JFK,LAX,815,810,-5,41,NE_Abnormal,North_Abnormal,East_normal,SE_normal,South_normal,SW_Abnormal,West_Abnormal,NW_normal,Normal
1,1,4,1205,EWR,MIA,559,552,-7,71,NE_Normal,North_Abnormal,East_normal,SE_Abnormal,South_Abnormal,SW_normal,West_normal,NW_Abnormal,Normal
1,1,4,370,SEA,SMF,900,900,0,45,NE_Normal,North_Abnormal,East_normal,SE_normal,South_normal,SW_normal,West_Abnormal,NW_normal,Normal
1,1,4,1534,PDX,DFW,600,556,-4,35,NE_Abnormal,North_Abnormal,East_normal,SE_Abnormal,South_Abnormal,SW_normal,West_normal,NW_normal,Normal
1,1,4,439,OMA,DEN,615,609,-6,72,NE_Abnormal,North_normal,East_normal,SE_Abnormal,South_Abnormal,SW_normal,West_normal,NW_Abnormal,Normal
1,1,4,409,ORD,FLL,530,526,-4,33,NE_Abnormal,North_normal,East_Abnormal,SE_normal,South_Abnormal,SW_Abnormal,West_normal,NW_normal,Normal
1,1,4,6322,LAX,SAN,741,917,96,50,NE_Normal,North_Abnormal,East_Abnormal,SE_normal,South_normal,SW_Abnormal,West_Abnormal,NW_normal,Normal
1,1,4,337,KOA,HNL,800,754,-6,75,NE_Abnormal,North_Abnormal,East_normal,SE_normal,South_normal,SW_Abnormal,West_normal,NW_normal,Normal
1,1,4,2076,PBI,CLT,820,817,-3,49,NE_Normal,North_Abnormal,East_Abnormal,SE_normal,South_normal,SW_normal,West_Abnormal,NW_Abnormal,Normal
1,1,4,1441,JFK,LAS,635,656,21,49,NE_Abnormal,North_normal,East_Abnormal,SE_Abnormal,South_Abnormal,SW_Abnormal,West_normal,NW_Abnormal,Important
1,1,4,1492,MCO,ORD,802,805,3,57,NE_Abnormal,North_normal,East_Abnormal,SE_Abnormal,South_normal,SW_Abnormal,West_Abnormal,NW_Abnormal,Important
1,1,4,722,BHM,BWI,850,847,-3,76,NE_Abnormal,North_normal,East_normal,SE_normal,South_Abnormal,SW_normal,West_Abnormal,NW_normal,Normal
1,1,4,1447,MKE,RSW,855,853,-2,87,NE_Normal,North_normal,East_normal,SE_normal,South_normal,SW_normal,West_normal,NW_normal,Normal
1,1,4,336,SAN,SEA,800,755,-5,31,NE_Abnormal,North_normal,East_Abnormal,SE_normal,South_normal,SW_Abnormal,West_Abnormal,NW_Abnormal,Important
1,1,4,1231,SJC,DFW,830,826,-4,73,NE_Abnormal,North_Abnormal,East_normal,SE_Abnormal,South_normal,SW_Abnormal,West_Abnormal,NW_normal,Important
1,1,4,5574,FAT,SFO,600,600,0,25,NE_Normal,North_normal,East_Abnormal,SE_Abnormal,South_normal,SW_normal,West_normal,NW_Abnormal,Normal
1,1,4,1888,MCO,ORH,800,757,-3,86,NE_Normal,North_normal,East_Abnormal,SE_Abnormal,South_Abnormal,SW_normal,West_normal,NW_Abnormal,Normal
1,1,4,344,BZN,DEN,622,613,-9,75,NE_Normal,North_normal,East_Abnormal,SE_Abnormal,South_normal,SW_normal,West_normal,NW_normal,Normal
1,1,4,5640,SFO,SBA,837,834,-3,84,NE_Normal,North_normal,East_Abnormal,SE_Abnormal,South_normal,SW_normal,West_Abnormal,NW_Abnormal,Normal
1,1,4,1660,ATL,EWR,855,900,5,21,NE_Normal,North_Abnormal,East_normal,SE_Abnormal,South_Abnormal,SW_Abnormal,West_Abnormal,NW_Abnormal,Important
1,1,4,582,PDX,SNA,650,649,-1,54,NE_Abnormal,North_normal,East_Abnormal,SE_normal,South_normal,SW_normal,West_normal,NW_Abnormal,Normal
1,1,4,668,PSE,MCO,255,248,-7,64,NE_Abnormal,North_normal,East_normal,SE_normal,South_normal,SW_normal,West_Abnormal,NW_Abnormal,Normal
1,1,4,245,ORD,RSW,840,843,3,68,NE_Normal,North_normal,East_normal,SE_Abnormal,South_normal,SW_normal,West_Abnormal,NW_normal,Normal
1,1,4,1790,DCA,BOS,600,557,-3,70,NE_Normal,North_normal,East_Abnormal,SE_normal,South_normal,SW_normal,West_normal,NW_normal,Normal
1,1,4,17,EWR,SEA,700,701,1,34,NE_Normal,North_normal,East_Abnormal,SE_normal,South_normal,SW_normal,West_Abnormal,NW_normal,Normal
1,1,4,371,LGA,FLL,600,600,0,16,NE_Abnormal,North_Abnormal,East_Abnormal,SE_Abnormal,South_Abnormal,SW_Abnormal,West_normal,NW_Abnormal,Important
1,1,4,732,SEA,ORD,620,613,-7,29,NE_Abnormal,North_normal,East_Abnormal,SE_normal,South_normal,SW_Abnormal,West_Abnormal,NW_Abnormal,Important
1,1,4,2585,EUG,LAX,705,652,-13,47,NE_Normal,North_Abnormal,East_Abnormal,SE_Abnormal,South_normal,SW_Abnormal,West_Abnormal,NW_normal,Important
1,1,4,5374,SFO,ONT,852,855,3,23,NE_Normal,North_normal,East_Abnormal,SE_normal,South_normal,SW_normal,West_normal,NW_normal,Normal
1,1,4,496,SFO,PDX,842,841,-1,83,NE_Normal,North_Abnormal,East_normal,SE_Abnormal,South_Abnormal,SW_normal,West_normal,NW_normal,Normal
1,1,4,1691,MCO,IAH,853,908,15,29,NE_Normal,North_Abnormal,East_normal,SE_Abnormal,South_normal,SW_normal,West_normal,NW_Abnormal,Normal
1,1,4,2050,BOS,MCO,830,825,-5,65,NE_Abnormal,North_normal,East_normal,SE_Abnormal,South_normal,SW_Abnormal,West_Abnormal,NW_Abnormal,Important
1,1,4,5629,PSP,SFO,601,632,31,71,NE_Abnormal,North_normal,East_normal,SE_Abnormal,South_normal,SW_normal,West_Abnormal,NW_Abnormal,Normal
1,1,4,407,IAH,BWI,720,719,-1,38,NE_Abnormal,North_normal,East_Abnormal,SE_Abnormal,South_Abnormal,SW_normal,West_Abnormal,NW_Abnormal,Important
1,1,4,4859,BWI,JAX,835,831,-4,33,NE_Abnormal,North_Abnormal,East_normal,SE_normal,South_normal,SW_Abnormal,West_Abnormal,NW_normal,Normal
1,1,4,1106,SFO,MSP,900,906,6,73,NE_Normal,North_Abnormal,East_Abnormal,SE_normal,South_normal,SW_Abnormal,West_Abnormal,NW_normal,Normal
1,1,4,433,JFK,PHX,630,628,-2,53,NE_Abnormal,North_normal,East_Abnormal,SE_Abnormal,South_Abnormal,SW_normal,West_Abnormal,NW_Abnormal,Important
1,1,4,2018,ATL,MCO,855,855,0,31,NE_Abnormal,North_normal,East_normal,SE_Abnormal,South_Abnormal,SW_Abnormal,West_normal,NW_normal,Normal
1,1,4,5961,SCE,ORD,745,737,-8,83,NE_Abnormal,North_Abnormal,East_normal,SE_Abnormal,South_normal,SW_normal,West_normal,NW_Abnormal,Normal
1,1,4,2787,PIT,FLL,600,559,-1,71,NE_Abnormal,North_normal,East_Abnormal,SE_Abnormal,South_normal,SW_Abnormal,West_normal,NW_Abnormal,Important
1,1,4,858,SAN,IAH,800,752,-8,30,NE_Normal,North_Abnormal,East_Abnormal,SE_normal,South_Abnormal,SW_normal,West_Abnormal,NW_normal,Normal
1,1,4,774,ATL,MDW,825,826,1,19,NE_Normal,North_Abnormal,East_normal,SE_Abnormal,South_normal,SW_normal,West_normal,NW_normal,Normal
1,1,4,5208,IAH,MIA,742,758,16,73,NE_Abnormal,North_Abnormal,East_Abnormal,SE_normal,South_normal,SW_Abnormal,West_Abnormal,NW_normal,Important
1,1,4,2328,MCO,DTW,830,900,30,30,NE_Abnormal,North_Abnormal,East_normal,SE_normal,South_normal,SW_normal,West_Abnormal,NW_Abnormal,Normal
1,1,4,939,DTW,IAH,719,735,16,63,NE_Normal,North_Abnormal,East_Abnormal,SE_normal,South_Abnormal,SW_normal,West_Abnormal,NW_normal,Normal
1,1,4,454,ORD,PHL,812,809,-3,37,NE_Normal,North_normal,East_Abnormal,SE_Abnormal,South_Abnormal,SW_normal,West_normal,NW_Abnormal,Normal
1,1,4,1101,JFK,MIA,652,649,-3,31,NE_Abnormal,North_normal,East_Abnormal,SE_normal,South_Abnormal,SW_normal,West_Abnormal,NW_Abnormal,Important
1,1,4,2171,SDF,ATL,730,728,-2,59,NE_Normal,North_Abnormal,East_Abnormal,SE_Abnormal,South_normal,SW_Abnormal,West_normal,NW_normal,Normal
1,1,4,1500,ORD,IAH,510,514,4,57,NE_Abnormal,North_normal,East_Abnormal,SE_normal,South_normal,SW_normal,West_Abnormal,NW_Abnormal,Normal
1,1,4,705,LGA,FLL,640,828,108,69,NE_Normal,North_normal,East_normal,SE_normal,South_Abnormal,SW_Abnormal,West_Abnormal,NW_Abnormal,Normal
1,1,4,1238,SLC,IAH,741,822,41,58,NE_Abnormal,North_Abnormal,East_Abnormal,SE_Abnormal,South_normal,SW_normal,West_normal,NW_normal,Normal
1,1,4,689,AUS,LAS,755,835,40,58,NE_Normal,North_normal,East_normal,SE_normal,South_Abnormal,SW_normal,West_Abnormal,NW_Abnormal,Normal
1,1,4,1126,LAS,SAT,740,739,-1,31,NE_Abnormal,North_Abnormal,East_normal,SE_Abnormal,South_Abnormal,SW_Abnormal,West_normal,NW_normal,Important
1,1,4,2843,EVV,ORD,900,856,-4,82,NE_Abnormal,North_Abnormal,East_Abnormal,SE_Abnormal,South_Abnormal,SW_normal,West_Abnormal,NW_Abnormal,Important
1,1,4,1702,FLL,JFK,730,729,-1,87,NE_Normal,North_normal,East_normal,SE_normal,South_Abnormal,SW_Abnormal,West_Abnormal,NW_normal,Normal
1,1,4,2778,BNA,ORD,900,854,-6,21,NE_Abnormal,North_Abnormal,East_normal,SE_normal,South_Abnormal,SW_normal,West_Abnormal,NW_normal,Normal
1,1,4,103,MYR,FLL,810,801,-9,69,NE_Abnormal,North_normal,East_normal,SE_normal,South_normal,SW_normal,West_normal,NW_Abnormal,Normal
1,1,4,838,BQN,JFK,600,601,1,36,NE_Abnormal,North_normal,East_normal,SE_normal,South_Abnormal,SW_Abnormal,West_normal,NW_Abnormal,Normal
1,1,4,89,IAH,MIA,520,618,58,35,NE_Normal,North_normal,East_normal,SE_normal,South_Abnormal,SW_Abnormal,West_Abnormal,NW_normal,Normal
1,1,4,1165,MKE,MCO,840,837,-3,74,NE_Abnormal,North_normal,East_normal,SE_Abnormal,South_normal,SW_Abnormal,West_normal,NW_normal,Normal
1,1,4,6372,FSD,DEN,622,626,4,41,NE_Normal,North_Abnormal,East_normal,SE_Abnormal,South_Abnormal,SW_Abnormal,West_normal,NW_Abnormal,Important
1,1,4,55,ATL,IAH,810,809,-1,73,NE_Normal,North_normal,East_Abnormal,SE_normal,South_Abnormal,SW_normal,West_normal,NW_normal,Normal
1,1,4,5477,CLE,ATL,810,803,-7,32,NE_Abnormal,North_Abnormal,East_normal,SE_Abnormal,South_Abnormal,SW_Abnormal,West_normal,NW_Abnormal,Important
1,1,4,108,LAX,IAD,820,816,-4,90,NE_Abnormal,North_Abnormal,East_Abnormal,SE_Abnormal,South_normal,SW_Abnormal,West_Abnormal,NW_Abnormal,Important
1,1,4,199,TPA,DCA,815,812,-3,19,NE_Abnormal,North_Abnormal,East_Abnormal,SE_Abnormal,South_normal,SW_normal,West_normal,NW_normal,Normal
1,1,4,2807,SGF,DFW,730,,,90,NE_Abnormal,North_Abnormal,East_normal,SE_normal,South_Abnormal,SW_normal,West_normal,NW_Abnormal,Normal
1,1,4,5398,SMF,SFO,843,903,20,23,NE_Abnormal,North_normal,East_Abnormal,SE_Abnormal,South_Abnormal,SW_Abnormal,West_Abnormal,NW_Abnormal,Important
1,1,4,1079,CLT,DFW,625,620,-5,83,NE_Abnormal,North_normal,East_Abnormal,SE_Abnormal,South_Abnormal,SW_normal,West_normal,NW_normal,Normal
1,1,4,2780,DFW,MKE,800,,,47,NE_Abnormal,North_normal,East_Abnormal,SE_Abnormal,South_normal,SW_normal,West_normal,NW_Abnormal,Normal
1,1,4,6184,LBB,DEN,831,836,5,31,NE_Abnormal,North_normal,East_Abnormal,SE_normal,South_normal,SW_normal,West_Abnormal,NW_Abnormal,Normal
1,1,4,910,DEN,ORD,758,758,0,28,NE_Abnormal,North_Abnormal,East_normal,SE_normal,South_Abnormal,SW_Abnormal,West_normal,NW_Abnormal,Important
1,1,4,6073,SAF,DEN,800,755,-5,65,NE_Abnormal,North_normal,East_normal,SE_Abnormal,South_normal,SW_normal,West_normal,NW_normal,Normal
1,1,4,3356,PDX,SAN,900,902,2,17,NE_Abnormal,North_normal,East_normal,SE_Abnormal,South_normal,SW_Abnormal,West_Abnormal,NW_normal,Normal
1,1,4,693,STL,DAL,830,820,-10,43,NE_Abnormal,North_normal,East_normal,SE_normal,South_Abnormal,SW_normal,West_normal,NW_Abnormal,Normal
1,1,4,1174,MCO,CLE,726,726,0,68,NE_Abnormal,North_normal,East_Abnormal,SE_normal,South_Abnormal,SW_normal,West_normal,NW_Abnormal,Normal
1,1,4,5259,DEN,STL,805,815,10,31,NE_Normal,North_normal,East_normal,SE_Abnormal,South_Abnormal,SW_normal,West_Abnormal,NW_Abnormal,Normal
1,1,4,6564,SBP,PHX,625,617,-8,21,NE_Abnormal,North_normal,East_normal,SE_normal,South_Abnormal,SW_Abnormal,West_normal,NW_normal,Normal
1,1,4,2071,MSP,CLT,650,647,-3,82,NE_Abnormal,North_Abnormal,East_Abnormal,SE_normal,South_normal,SW_Abnormal,West_Abnormal,NW_normal,Important
1,1,4,5547,ONT,DEN,559,758,119,30,NE_Abnormal,North_Abnormal,East_Abnormal,SE_normal,South_normal,SW_Abnormal,West_Abnormal,NW_normal,Important
1,1,4,1829,PDX,CLT,905,859,-6,29,NE_Abnormal,North_normal,East_Abnormal,SE_Abnormal,South_normal,SW_Abnormal,West_Abnormal,NW_normal,Important
1,1,4,922,OMA,DEN,835,828,-7,76,NE_Normal,North_normal,East_Abnormal,SE_normal,South_Abnormal,SW_normal,West_normal,NW_Abnormal,Normal
1,1,4,2065,ATL,CLT,850,846,-4,49,NE_Abnormal,North_Abnormal,East_normal,SE_Abnormal,South_Abnormal,SW_Abnormal,West_normal,NW_Abnormal,Important
1,1,4,145,IAD,HNL,855,1015,80,40,NE_Normal,North_normal,East_Abnormal,SE_normal,South_normal,SW_normal,West_normal,NW_Abnormal,Normal
1,1,4,672,BNA,STL,755,745,-10,80,NE_Normal,North_Abnormal,East_Abnormal,SE_Abnormal,South_Abnormal,SW_Abnormal,West_Abnormal,NW_normal,Important
1,1,4,621,HOU,ATL,750,745,-5,73,NE_Abnormal,North_Abnormal,East_Abnormal,SE_Abnormal,South_normal,SW_normal,West_normal,NW_Abnormal,Important
1,1,4,1964,PWM,CLT,810,806,-4,73,NE_Abnormal,North_normal,East_Abnormal,SE_Abnormal,South_normal,SW_normal,West_Abnormal,NW_Abnormal,Important
1,1,4,1465,TPA,MSP,800,758,-2,15,NE_Abnormal,North_normal,East_Abnormal,SE_normal,South_Abnormal,SW_Abnormal,West_Abnormal,NW_normal,Important
1,1,4,2245,DFW,FLL,715,714,-1,53,NE_Abnormal,North_Abnormal,East_normal,SE_Abnormal,South_normal,SW_normal,West_normal,NW_normal,Normal
1,1,4,401,EWR,DEN,800,759,-1,43,NE_Normal,North_normal,East_normal,SE_Abnormal,South_normal,SW_normal,West_Abnormal,NW_normal,Normal
1,1,4,2957,AMA,DFW,600,,,89,NE_Normal,North_normal,East_normal,SE_normal,South_normal,SW_normal,West_normal,NW_Abnormal,Normal
1,1,4,1768,LAS,PHX,800,752,-8,16,NE_Abnormal,North_normal,East_Abnormal,SE_Abnormal,South_normal,SW_normal,West_Abnormal,NW_Abnormal,Important
1,1,4,137,HOU,PHX,615,613,-2,22,NE_Normal,North_normal,East_normal,SE_Abnormal,South_Abnormal,SW_normal,West_normal,NW_Abnormal,Normal
1,1,4,133,BOS,SFO,830,834,4,48,NE_Normal,North_Abnormal,East_Abnormal,SE_Abnormal,South_normal,SW_normal,West_Abnormal,NW_Abnormal,Important
1,1,4,792,SEA,DTW,845,856,11,45,NE_Abnormal,North_normal,East_Abnormal,SE_Abnormal,South_normal,SW_Abnormal,West_normal,NW_Abnormal,Important
1,1,4,46,SJC,ORD,725,725,0,55,NE_Abnormal,North_normal,East_Abnormal,SE_Abnormal,South_Abnormal,SW_normal,West_Abnormal,NW_Abnormal,Important
1,1,4,3222,DFW,MSN,830,,,21,NE_Abnormal,North_normal,East_Abnormal,SE_normal,South_normal,SW_normal,West_normal,NW_normal,Normal
1,1,4,5948,AVP,ORD,730,724,-6,88,NE_Normal,North_normal,East_normal,SE_normal,South_normal,SW_normal,West_normal,NW_Abnormal,Normal
1,1,4,4586,IAH,MFE,902,901,-1,41,NE_Abnormal,North_Abnormal,East_normal,SE_Abnormal,South_normal,SW_Abnormal,West_normal,NW_normal,Normal
1,1,4,203,MCO,BNA,735,726,-9,42,NE_Normal,North_Abnormal,East_Abnormal,SE_normal,South_normal,SW_normal,West_normal,NW_normal,Normal
1,1,4,300,TUS,ORD,815,814,-1,15,NE_Abnormal,North_normal,East_normal,SE_Abnormal,South_Abnormal,SW_Abnormal,West_Abnormal,NW_normal,Important
1,1,4,1279,DCA,FLL,610,603,-7,78,NE_Abnormal,North_Abnormal,East_Abnormal,SE_normal,South_Abnormal,SW_Abnormal,West_Abnormal,NW_Abnormal,Important
1,1,4,1722,CLE,CLT,700,652,-8,59,NE_Normal,North_normal,East_normal,SE_normal,South_Abnormal,SW_Abnormal,West_normal,NW_Abnormal,Normal
1,1,4,321,SJC,SEA,650,647,-3,22,NE_Normal,North_Abnormal,East_Abnormal,SE_Abnormal,South_Abnormal,SW_Abnormal,West_Abnormal,NW_normal,Important
1,1,4,2967,DFW,SAV,825,,,57,NE_Abnormal,North_normal,East_normal,SE_Abnormal,South_Abnormal,SW_normal,West_normal,NW_normal,Normal
1,1,4,3302,MLI,DFW,600,,,43,NE_Abnormal,North_Abnormal,East_normal,SE_Abnormal,South_Abnormal,SW_Abnormal,West_Abnormal,NW_Abnormal,Important
1,1,4,1591,CLT,ATL,825,825,0,31,NE_Normal,North_Abnormal,East_Abnormal,SE_normal,South_Abnormal,SW_normal,West_Abnormal,NW_Abnormal,Important
1,1,4,1209,LAX,DEN,823,931,68,86,NE_Normal,North_Abnormal,East_normal,SE_Abnormal,South_normal,SW_normal,West_Abnormal,NW_Abnormal,Normal
1,1,4,1656,MSP,OMA,905,904,-1,72,NE_Abnormal,North_Abnormal,East_Abnormal,SE_Abnormal,South_normal,SW_normal,West_normal,NW_Abnormal,Important
1,1,4,1507,SEA,DFW,700,656,-4,89,NE_Normal,North_Abnormal,East_Abnormal,SE_Abnormal,South_normal,SW_normal,West_Abnormal,NW_normal,Normal
1,1,4,1866,SFO,ATL,615,616,1,26,NE_Normal,North_Abnormal,East_Abnormal,SE_Abnormal,South_normal,SW_normal,West_Abnormal,NW_Abnormal,Important
1,1,4,6401,EUG,SFO,600,557,-3,18,NE_Normal,North_normal,East_Abnormal,SE_Abnormal,South_Abnormal,SW_normal,West_Abnormal,NW_Abnormal,Important
1,1,4,3364,DFW,BHM,840,,,48,NE_Abnormal,North_normal,East_normal,SE_Abnormal,South_Abnormal,SW_Abnormal,West_normal,NW_Abnormal,Important
1,1,4,3924,MFE,IAH,655,647,-8,61,NE_Abnormal,North_normal,East_Abnormal,SE_normal,South_Abnormal,SW_normal,West_normal,NW_Abnormal,Normal
1,1,4,4197,SHV,IAH,708,706,-2,88,NE_Abnormal,North_Abnormal,East_Abnormal,SE_Abnormal,South_Abnormal,SW_Abnormal,West_normal,NW_normal,Important
1,1,4,414,SFO,JFK,830,956,86,54,NE_Abnormal,North_Abnormal,East_normal,SE_normal,South_normal,SW_normal,West_Abnormal,NW_normal,Normal
1,1,4,207,IAH,LAX,902,912,10,84,NE_Abnormal,North_Abnormal,East_Abnormal,SE_normal,South_normal,SW_normal,West_normal,NW_Abnormal,Normal
1,1,4,1577,SMF,DEN,538,634,56,41,NE_Normal,North_normal,East_Abnormal,SE_Abnormal,South_normal,SW_normal,West_normal,NW_Abnormal,Normal
1,1,4,885,SJC,OGG,855,852,-3,31,NE_Normal,North_normal,East_normal,SE_normal,South_Abnormal,SW_Abnormal,West_Abnormal,NW_Abnormal,Normal
1,1,4,5186,SFO,SAN,630,637,7,76,NE_Abnormal,North_Abnormal,East_Abnormal,SE_normal,South_normal,SW_normal,West_normal,NW_Abnormal,Normal
1,1,4,2263,DFW,CMH,830,,,85,NE_Abnormal,North_normal,East_normal,SE_Abnormal,South_Abnormal,SW_normal,West_normal,NW_Abnormal,Normal
1,1,4,2568,DFW,SPS,855,,,25,NE_Abnormal,North_normal,East_Abnormal,SE_Abnormal,South_normal,SW_normal,West_Abnormal,NW_Abnormal,Important
1,1,4,7419,ABR,MSP,510,508,-2,24,NE_Normal,North_normal,East_normal,SE_Abnormal,South_Abnormal,SW_Abnormal,West_normal,NW_normal,Normal
1,1,4,2013,LAX,CLT,30,44,14,45,NE_Abnormal,North_normal,East_normal,SE_Abnormal,South_normal,SW_normal,West_normal,NW_Abnormal,Normal
1,1,4,628,DFW,CLT,830,827,-3,47,NE_Normal,North_normal,East_normal,SE_Abnormal,South_normal,SW_Abnormal,West_Abnormal,NW_normal,Normal
1,1,4,1587,MCO,DEN,845,842,-3,39,NE_Normal,North_normal,East_normal,SE_normal,South_normal,SW_normal,West_Abnormal,NW_normal,Normal
1,1,4,1215,LAS,DTW,730,728,-2,84,NE_Normal,North_normal,East_normal,SE_normal,South_Abnormal,SW_Abnormal,West_Abnormal,NW_normal,Normal
1,1,4,527,SNA,SEA,800,748,-12,64,NE_Abnormal,North_normal,East_Abnormal,SE_normal,South_normal,SW_normal,West_Abnormal,NW_normal,Normal
1,1,4,6379,ORD,SAT,806,805,-1,86,NE_Normal,North_Abnormal,East_normal,SE_Abnormal,South_Abnormal,SW_Abnormal,West_normal,NW_normal,Normal
